Sort Order,Day of week,Time of day,Pool Name,Address,Area,Swim Type,Reservation Required?,URL
4,Thursday,10:30 - 11:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,10:30 - 11:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Preschool swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
4,Thursday,10:30 - 13:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,10:30 - 13:00,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,10:30 - 13:00,Plant Recreation Centre,930 Somerset Street West,Central,Public swim - leisure pool only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,10:30 - 13:30,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Public Swim - reduced capacity (shared pool),No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
4,Thursday,11:00 - 12:00,Brewer Pool,100 Brewer Way,South,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/brewer-pool-and-arena
4,Thursday,11:00 - 13:00,Kanata Leisure Centre and Wave Pool,70 Aird Place,West - Kanata,Hot Tub and Sauna ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/kanata-leisure-centre-and-wave-pool
4,Thursday,11:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Public swim - 25m pool shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
4,Thursday,11:00 - 13:30,Canterbury Recreation Complex,2185 Arch Street,South,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/canterbury-recreation-complex
4,Thursday,11:00 - 14:00,Lowertown Community Centre and Pool,40 Cobourg Street,Central,Lane swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/lowertown-community-centre-and-pool
4,Thursday,11:30 - 12:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
4,Thursday,11:30 - 12:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Preschool swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
4,Thursday,11:30 - 13:00,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,11:30 - 13:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
4,Thursday,11:30 - 13:00,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Public Swim Leisure Pool only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
4,Thursday,11:45 - 13:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,12:00 - 13:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
4,Thursday,13:00 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Aquafit general - shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
4,Thursday,13:00 - 14:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Aqua general - lite (therapeutic pool only),No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
4,Thursday,13:00 - 14:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,13:00 - 14:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,13:00 - 14:00,Plant Recreation Centre,930 Somerset Street West,Central,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,13:00 - 14:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim - shared Pool,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,13:00 - 14:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,13:30 - 15:00,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Preschool Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
4,Thursday,14:00 - 15:00,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim - reduced capacity,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,14:00 - 16:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Public swim (25 m pool only),No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
4,Thursday,14:30 - 15:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,14:30 - 15:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,15:00 - 17:00,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,16:00 - 17:00,Deborah Anne Kirwan Pool,1300 Kitchener Avenue,South,50+ Swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/deborah-anne-kirwan-pool
4,Thursday,16:00 - 17:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,16:00 - 17:00,Plant Recreation Centre,930 Somerset Street West,Central,Public swim - leisure pool only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,16:30 - 21:00,Splash Wave Pool,2040 Ogilvie Road,East,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
4,Thursday,17:00 - 19:30,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Public Swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
4,Thursday,17:00 - 21:00,Kanata Leisure Centre and Wave Pool,70 Aird Place,West - Kanata,Hot Tub and Sauna ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/kanata-leisure-centre-and-wave-pool
4,Thursday,17:30 - 18:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,17:30 - 18:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,19:00 - 20:00,Lowertown Community Centre and Pool,40 Cobourg Street,Central,Lane swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/lowertown-community-centre-and-pool
4,Thursday,19:00 - 20:00,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Reduced Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
4,Thursday,19:30 - 20:30,Deborah Anne Kirwan Pool,1300 Kitchener Avenue,South,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/deborah-anne-kirwan-pool
4,Thursday,19:30 - 20:30,Splash Wave Pool,2040 Ogilvie Road,East,Aquafit general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
4,Thursday,19:30 - 20:30,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Lane Swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
4,Thursday,19:30 - 20:30,Plant Recreation Centre,930 Somerset Street West,Central,Aquafit general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,19:30 - 20:30,Plant Recreation Centre,930 Somerset Street West,Central,Aquafit general - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,19:30 - 21:30,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Lane swim - 50m short course,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
4,Thursday,19:45 - 21:00,Canterbury Recreation Complex,2185 Arch Street,South,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/canterbury-recreation-complex
4,Thursday,19:50 - 20:45,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Aqua general - Shallow/Deep combo,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
4,Thursday,20:00 - 21:00,Kanata Leisure Centre and Wave Pool,70 Aird Place,West - Kanata,Lane Swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/kanata-leisure-centre-and-wave-pool
4,Thursday,20:00 - 21:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
4,Thursday,20:00 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Hot tub and steam room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
4,Thursday,20:00 - 21:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
4,Thursday,20:00 - 21:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,20:00 - 21:00,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
4,Thursday,20:00 - 21:00,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
4,Thursday,20:00 - 21:15,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Public Swim - Therapeutic Pool Only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,20:15 - 21:15,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
4,Thursday,20:30 - 21:30,Deborah Anne Kirwan Pool,1300 Kitchener Avenue,South,Lane swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/deborah-anne-kirwan-pool
4,Thursday,20:30 - 21:30,St. Laurent Complex,525 Côté Street,East - Vanier,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/st-laurent-complex
4,Thursday,20:30 - 21:30,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
4,Thursday,20:45 - 21:45,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
4,Thursday,20:45 - 22:00,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
4,Thursday,21:00 - 22:00,Canterbury Recreation Complex,2185 Arch Street,South,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/canterbury-recreation-complex
4,Thursday,21:30 - 22:30,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
4,Thursday,,Jack Purcell Community Centre,320 Jack Purcell Lane,Central,Pool is closed until April 28,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/jack-purcell-community-centre
5,Friday,06:00 - 08:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
5,Friday,06:00 - 08:00,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Lane Swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
5,Friday,06:30 - 08:30,Splash Wave Pool,2040 Ogilvie Road,East,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
5,Friday,06:30 - 21:30,Champagne Fitness Centre,321 King Edward Avenue,Central,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/champagne-fitness-centre
5,Friday,07:00 - 08:00,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Lane swim - 25m pool,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
5,Friday,07:00 - 09:00,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
5,Friday,07:00 - 09:15,St. Laurent Complex,525 Côté Street,East - Vanier,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/st-laurent-complex
5,Friday,07:30 - 08:30,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
5,Friday,07:30 - 08:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,07:30 - 08:30,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,07:30 - 08:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
5,Friday,07:30 - 08:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
5,Friday,07:30 - 08:30,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Reduced Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
5,Friday,07:30 - 09:00,Canterbury Recreation Complex,2185 Arch Street,South,Lane swim,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/canterbury-recreation-complex
5,Friday,07:30 - 09:30,Brewer Pool,100 Brewer Way,South,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/brewer-pool-and-arena
5,Friday,07:30 - 10:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Preschool swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,07:30 - 14:00,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Hot tub and steam room,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,08:00 - 09:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Aquafit general deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
5,Friday,08:00 - 09:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Aquafit general shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
5,Friday,08:00 - 09:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Aqua general - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
5,Friday,08:00 - 09:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Aqua general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
5,Friday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Aquafit - shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
5,Friday,08:00 - 09:00,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Aquafit - deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
5,Friday,08:00 - 10:00,Kanata Leisure Centre and Wave Pool,70 Aird Place,West - Kanata,Lane Swim ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/kanata-leisure-centre-and-wave-pool
5,Friday,08:00 - 13:00,Kanata Leisure Centre and Wave Pool,70 Aird Place,West - Kanata,Hot Tub and Sauna ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/kanata-leisure-centre-and-wave-pool
5,Friday,08:30 - 09:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,08:30 - 09:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,08:30 - 09:30,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Aquafit - general,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
5,Friday,08:30 - 09:30,Splash Wave Pool,2040 Ogilvie Road,East,Aquafit general - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
5,Friday,08:30 - 09:30,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Aquafit general - shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,08:30 - 09:30,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Aquafit - general shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
5,Friday,08:30 - 09:30,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Aquafit - general deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
5,Friday,08:30 - 09:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
5,Friday,08:30 - 09:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
5,Friday,08:30 - 10:30,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Lane Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
5,Friday,08:30 - 10:30,Richcraft Recreation Complex-Kanata,4101 Innovation Drive,West - Kanata,Public Swim Leisure Pool only,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/richcraft-recreation-complex-kanata
5,Friday,08:30 - 11:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Lane Swim - shared Pool,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,08:30 - 11:30,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Half lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,08:30 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Lane swim - 50m long course,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
5,Friday,08:30 - 15:00,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Lane swim – reduced capacity (shared pool),No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
5,Friday,08:35 - 09:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Aqua general - Shallow/Deep combo,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
5,Friday,09:00 - 10:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Aquafit general deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
5,Friday,09:00 - 10:00,Sawmill Creek Community Centre and Pool,3380 D’Aoust Avenue,South,Aquafit general shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/sawmill-creek-community-centre-and-pool
5,Friday,09:00 - 10:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Aqua general - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
5,Friday,09:00 - 10:00,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,East - Orleans,Aqua general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/bob-macquarrie-recreation-complex-orleans
5,Friday,09:00 - 10:00,Canterbury Recreation Complex,2185 Arch Street,South,Public Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/canterbury-recreation-complex
5,Friday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Aquafit - shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
5,Friday,09:00 - 10:00,Ray Friel Recreation Complex,1585 Tenth Line Road,East - Orleans,Aquafit - deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/ray-friel-recreation-complex
5,Friday,09:00 - 10:00,Plant Recreation Centre,930 Somerset Street West,Central,Aquafit general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
5,Friday,09:00 - 10:00,Plant Recreation Centre,930 Somerset Street West,Central,Aquafit general - deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
5,Friday,09:00 - 11:30,Plant Recreation Centre,930 Somerset Street West,Central,Lane swim - reduced capacity,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/plant-recreation-centre
5,Friday,09:15 - 10:15,St. Laurent Complex,525 Côté Street,East - Vanier,Aquafit - General deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/st-laurent-complex
5,Friday,09:15 - 10:15,St. Laurent Complex,525 Côté Street,East - Vanier,Aquafit - General shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/st-laurent-complex
5,Friday,09:30 - 10:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,09:30 - 10:25,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Aqua General Shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,09:30 - 10:30,Minto Recreation Complex - Barrhaven,3500 Cambrian Road,West - Barrhaven,Aquafit - general,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/minto-recreation-complex-barrhaven
5,Friday,09:30 - 10:30,François Dupuis Recreation Centre,2263 Portobello Boulevard,East - Orleans,Preschool Swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/francois-dupuis-recreation-centre
5,Friday,09:30 - 10:30,Splash Wave Pool,2040 Ogilvie Road,East,Aquafit general - shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
5,Friday,09:30 - 10:30,Walter Baker Sports Centre,100 Malvern Drive,West - Barrhaven,Aquafit general - deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/walter-baker-sports-centre
5,Friday,09:30 - 10:30,Nepean Sportsplex,1701 Woodroffe Avenue,West - Nepean,Aqualite - 25m pool,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex
5,Friday,09:30 - 10:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Shallow,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
5,Friday,09:30 - 10:30,Pinecrest Recreation Complex,2250 Torquay Avenue,West - Nepean,Aqua General - Deep,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/pinecrest-recreation-complex
5,Friday,09:30 - 13:00,Splash Wave Pool,2040 Ogilvie Road,East,Lane swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
5,Friday,09:30 - 13:00,Splash Wave Pool,2040 Ogilvie Road,East,Public swim,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/splash-wave-pool
5,Friday,09:35 - 10:30,Brewer Pool,100 Brewer Way,South,Aquafit general - Shallow,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/brewer-pool-and-arena
5,Friday,09:35 - 10:30,Brewer Pool,100 Brewer Way,South,Aquafit general - Deep,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/brewer-pool-and-arena
5,Friday,09:35 - 10:30,CARDELREC Recreation Complex Goulbourn,1500 Shea Road,West - Stittsville,Aqua general - Shallow/Deep combo,TBD,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/cardelrec-recreation-complex-goulbourn
5,Friday,10:00 - 11:00,Lowertown Community Centre and Pool,40 Cobourg Street,Central,50+ Vitality ,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/lowertown-community-centre-and-pool
